location_aaq,location_lat,location_lon,location_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2
Punjagutta,17.42616000000004,78.45210000000003,"Buddha Purnima Project office, Tank Bund",2016-10-01 00:00:00,-,-,,-,,,-,-,-,
HCU,17.802515696000057,79.01075984700003,IITH ,2016-10-01 00:00:00,0.3756523,0.9505968,43.41203,13.97383,94.40902,47.63754,2.374345,2.606006,35.47315,11.81311
Zoopark,16.777300000000025,78.01248000000004,"Balanagar , CITD office ",2016-10-01 00:00:00,0.8675299,0.71,59.96438,15.59165,115.4603,42.48441,14.25198,26.96811,31.3,6.086657
Sanathnagar,17.45876000000004,78.44310000000007,"Kukatpally, JNTU",2016-10-01 00:00:00,0.9306112,0.63,44.68506,,,51.16865,9.441895,0.833448,52.4,13.71205
Pashamylaram,17.56176000000005,78.17238000000003,ICRISAT,2016-10-01 00:00:00,0.2501884,0.8775281,55.8727,24.6967,132.7546,69.47612,4.950235,2.3534,30.22503,21.40628
Punjagutta,17.42616000000004,78.45210000000003,Panjagutta,2016-11-01 00:00:00,-,-,,-,,,-,-,-,
HCU,17.802515696000057,79.01075984700003,R C Puram,2016-11-01 00:00:00,0.5151196,0.6319687,76.64773,25.14931,142.6903,65.09923,3.015898,1.535049,45.04376,18.47602
Zoopark,16.777300000000025,78.01248000000004,Zoopark,2016-11-01 00:00:00,1.289749,0.95,103.6406,20.3662,176.5938,64.88364,13.72478,21.57681,39.4,13.80522
Sanathnagar,17.45876000000004,78.44310000000007,Sanathnagar,2016-11-01 00:00:00,0.8132905,0.75,72.96806,,,60.38508,10.20555,0.8136029,83.1,30.47144
Pashamylaram,17.56176000000005,78.17238000000003,Pashamylaram,2016-11-01 00:00:00,0.1268122,0.9384981,101.9308,23.27017,194.0749,44.70104,2.120187,1.022733,56.72544,36.83995
Punjagutta,17.42616000000004,78.45210000000003,Khairthabad RTA,2016-11-01 00:00:00,-,-,,-,,,-,-,-,
HCU,17.802515696000057,79.01075984700003,BPPA,2016-11-01 00:00:00,0.5151196,0.6319687,76.64773,25.14931,142.6903,65.09923,3.015898,1.535049,45.04376,18.47602
Zoopark,16.777300000000025,78.01248000000004,Balanagar,2016-11-01 00:00:00,1.289749,0.95,103.6406,20.3662,176.5938,64.88364,13.72478,21.57681,39.4,13.80522
Sanathnagar,17.45876000000004,78.44310000000007,Panjagutta,2016-11-01 00:00:00,0.8132905,0.75,72.96806,,,60.38508,10.20555,0.8136029,83.1,30.47144
Pashamylaram,17.56176000000005,78.17238000000003,Sangareddy,2016-11-01 00:00:00,0.1268122,0.9384981,101.9308,23.27017,194.0749,44.70104,2.120187,1.022733,56.72544,36.83995
Punjagutta,17.42616000000004,78.45210000000003,"Buddha Purnima Project office, Tank Bund",2016-11-01 00:00:00,-,-,,-,,,-,-,-,
HCU,17.802515696000057,79.01075984700003,IITH ,2016-11-01 00:00:00,0.5151196,0.6319687,76.64773,25.14931,142.6903,65.09923,3.015898,1.535049,45.04376,18.47602
Zoopark,16.777300000000025,78.01248000000004,"Balanagar , CITD office ",2016-11-01 00:00:00,1.289749,0.95,103.6406,20.3662,176.5938,64.88364,13.72478,21.57681,39.4,13.80522
Sanathnagar,17.45876000000004,78.44310000000007,"Kukatpally, JNTU",2016-11-01 00:00:00,0.8132905,0.75,72.96806,,,60.38508,10.20555,0.8136029,83.1,30.47144
Pashamylaram,17.56176000000005,78.17238000000003,ICRISAT,2016-11-01 00:00:00,0.1268122,0.9384981,101.9308,23.27017,194.0749,44.70104,2.120187,1.022733,56.72544,36.83995
Punjagutta,17.42616000000004,78.45210000000003,Panjagutta,2016-12-01 00:00:00,-,-,,-,-,-,-,-,-,
HCU,17.802515696000057,79.01075984700003,R C Puram,2016-12-01 00:00:00,0.4,0.8,35.9,17.1,80.3,42.9,2.4,1.1,34.9,9.8
Zoopark,16.777300000000025,78.01248000000004,Zoopark,2016-12-01 00:00:00,1.4,1.1,58.5,16.8,117,48.6,9.7,2.7,28.6,8.8
Sanathnagar,17.45876000000004,78.44310000000007,Sanathnagar,2016-12-01 00:00:00,0.7,0.9,46.6,,,45.5,10.7,1,67.6,10.4
Pashamylaram,17.56176000000005,78.17238000000003,Pashamylaram,2016-12-01 00:00:00,0.1,1,43.2,22,96,65.1,1.7,1,44.4,14.1
Punjagutta,17.42616000000004,78.45210000000003,Khairthabad RTA,2016-12-01 00:00:00,-,-,,-,-,-,-,-,-,
HCU,17.802515696000057,79.01075984700003,BPPA,2016-12-01 00:00:00,0.4,0.8,35.9,17.1,80.3,42.9,2.4,1.1,34.9,9.8
Zoopark,16.777300000000025,78.01248000000004,Balanagar,2016-12-01 00:00:00,1.4,1.1,58.5,16.8,117,48.6,9.7,2.7,28.6,8.8
Sanathnagar,17.45876000000004,78.44310000000007,Panjagutta,2016-12-01 00:00:00,0.7,0.9,46.6,,,45.5,10.7,1,67.6,10.4
Pashamylaram,17.56176000000005,78.17238000000003,Sangareddy,2016-12-01 00:00:00,0.1,1,43.2,22,96,65.1,1.7,1,44.4,14.1
Punjagutta,17.42616000000004,78.45210000000003,"Buddha Purnima Project office, Tank Bund",2016-12-01 00:00:00,-,-,,-,-,-,-,-,-,
HCU,17.802515696000057,79.01075984700003,IITH ,2016-12-01 00:00:00,0.4,0.8,35.9,17.1,80.3,42.9,2.4,1.1,34.9,9.8
Zoopark,16.777300000000025,78.01248000000004,"Balanagar , CITD office ",2016-12-01 00:00:00,1.4,1.1,58.5,16.8,117,48.6,9.7,2.7,28.6,8.8
Sanathnagar,17.45876000000004,78.44310000000007,"Kukatpally, JNTU",2016-12-01 00:00:00,0.7,0.9,46.6,,,45.5,10.7,1,67.6,10.4
Pashamylaram,17.56176000000005,78.17238000000003,ICRISAT,2016-12-01 00:00:00,0.1,1,43.2,22,96,65.1,1.7,1,44.4,14.1
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Balanagar,2016-01-01 00:00:00,,,-,57,184.0,29.2,,,,4.3
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,Uppal,2016-01-01 00:00:00,,,-,58,116.0,24.7,,,,4.2
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"Jubilee Hills, Police station",2016-01-01 00:00:00,,,-,76,111.0,28.7,,,,4.2
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",2016-01-01 00:00:00,,,-,,,,,,,
"Charminar, TSRTC bus station ",17.597800017147236,80.00123000703809,"Charminar, TSRTC bus station ",2016-01-01 00:00:00,,,-,75,134.0,32,,,,4.2
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",2016-01-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,R C Puram,2016-01-01 00:00:00,,,-,21,98.0,28,,,,6
Sangareddy,17.62516000000005,78.08237000000008,Sangareddy,2016-01-01 00:00:00,,,-,-,79.0,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Gaddapotharam,2016-01-01 00:00:00,,,-,-,97.0,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Nalgonda,2016-01-01 00:00:00,,,-,21.3,64.0,27,,,,7
Subhasnagar/         Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-01-01 00:00:00,,,-,,,,,,,
Adilabad/  Mandamarri,18.96506000000005,79.47475000000009,Godavarikhani,2016-01-01 00:00:00,,,-,,,,,,,
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,"Balanagar , CITD office ",2016-01-01 00:00:00,,,-,57,184.0,29.2,,,,4.3
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,"Uppal, Modern food Industry, IDA",2016-01-01 00:00:00,,,-,58,116.0,24.7,,,,4.2
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,KBRN Park,2016-01-01 00:00:00,,,-,76,111.0,28.7,,,,4.2
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,ECIL,2016-01-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Jeedimetla,2016-01-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,BPPA,2016-01-01 00:00:00,,,-,21,98.0,28,,,,6
Sangareddy,17.62516000000005,78.08237000000008,Pashamylaram,2016-01-01 00:00:00,,,-,-,79.0,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,"Jeedimetla, Industrial Association building",2016-01-01 00:00:00,,,-,-,97.0,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",2016-01-01 00:00:00,,,-,21.3,64.0,27,,,,7
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Kothur,2016-01-01 00:00:00,,,-,57,184.0,29.2,,,,4.3
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,ECIL,2016-01-01 00:00:00,,,-,58,116.0,24.7,,,,4.2
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"KBRN Park, DFO office ",2016-01-01 00:00:00,,,-,76,111.0,28.7,,,,4.2
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Nacharam, Police station ",2016-01-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Komaplly,2016-01-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,IITH ,2016-01-01 00:00:00,,,-,21,98.0,28,,,,6
Sangareddy,17.62516000000005,78.08237000000008,ICRISAT,2016-01-01 00:00:00,,,-,-,79.0,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Sympony Park,2016-01-01 00:00:00,,,-,-,97.0,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Jubilee Hills,2016-01-01 00:00:00,,,-,21.3,64.0,27,,,,7
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Balanagar,2016-02-01 00:00:00,,,-,71,208,26.3,,,,4.6
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,Uppal,2016-02-01 00:00:00,,,-,64,105,26,,,,4.4
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"Jubilee Hills, Police station",2016-02-01 00:00:00,,,-,79,129,28.5,,,,4.4
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",2016-02-01 00:00:00,,,-,,,,,,,
"Charminar, TSRTC bus station ",17.597800017147236,80.00123000703809,"Charminar, TSRTC bus station ",2016-02-01 00:00:00,,,-,105,129,30,,,,4.5
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",2016-02-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,R C Puram,2016-02-01 00:00:00,,,-,21,97,28,,,,6
Sangareddy,17.62516000000005,78.08237000000008,Sangareddy,2016-02-01 00:00:00,,,-,-,70,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Gaddapotharam,2016-02-01 00:00:00,,,-,-,95,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Nalgonda,2016-02-01 00:00:00,,,-,21.2,62,27,,,,6
Subhasnagar/         Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-02-01 00:00:00,,,-,,,,,,,
Adilabad/  Mandamarri,18.96506000000005,79.47475000000009,Godavarikhani,2016-02-01 00:00:00,,,-,,,,,,,
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,"Balanagar , CITD office ",2016-02-01 00:00:00,,,-,71,208,26.3,,,,4.6
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,"Uppal, Modern food Industry, IDA",2016-02-01 00:00:00,,,-,64,105,26,,,,4.4
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,KBRN Park,2016-02-01 00:00:00,,,-,79,129,28.5,,,,4.4
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,ECIL,2016-02-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Jeedimetla,2016-02-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,BPPA,2016-02-01 00:00:00,,,-,21,97,28,,,,6
Sangareddy,17.62516000000005,78.08237000000008,Pashamylaram,2016-02-01 00:00:00,,,-,-,70,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,"Jeedimetla, Industrial Association building",2016-02-01 00:00:00,,,-,-,95,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",2016-02-01 00:00:00,,,-,21.2,62,27,,,,6
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Kothur,2016-02-01 00:00:00,,,-,71,208,26.3,,,,4.6
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,ECIL,2016-02-01 00:00:00,,,-,64,105,26,,,,4.4
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"KBRN Park, DFO office ",2016-02-01 00:00:00,,,-,79,129,28.5,,,,4.4
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Nacharam, Police station ",2016-02-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Komaplly,2016-02-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,IITH ,2016-02-01 00:00:00,,,-,21,97,28,,,,6
Sangareddy,17.62516000000005,78.08237000000008,ICRISAT,2016-02-01 00:00:00,,,-,-,70,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Sympony Park,2016-02-01 00:00:00,,,-,-,95,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Jubilee Hills,2016-02-01 00:00:00,,,-,21.2,62,27,,,,6
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Balanagar,2016-03-01 00:00:00,,,-,88,124,37.7,,,,4.5
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,Uppal,2016-03-01 00:00:00,,,-,85,96,23.8,,,,4.5
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"Jubilee Hills, Police station",2016-03-01 00:00:00,,,-,84,109,30.3,,,,4.4
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",2016-03-01 00:00:00,,,-,,,,,,,
"Charminar, TSRTC bus station ",17.597800017147236,80.00123000703809,"Charminar, TSRTC bus station ",2016-03-01 00:00:00,,,-,83,109,33.4,,,,4.5
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",2016-03-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,R C Puram,2016-03-01 00:00:00,,,-,21,93,27,,,,7
Sangareddy,17.62516000000005,78.08237000000008,Sangareddy,2016-03-01 00:00:00,,,-,-,75,21,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Gaddapotharam,2016-03-01 00:00:00,,,-,-,90,27,,,,6
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Nalgonda,2016-03-01 00:00:00,,,-,21.9,59,26,,,,6
Subhasnagar/         Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-03-01 00:00:00,,,-,,,,,,,
Adilabad/  Mandamarri,18.96506000000005,79.47475000000009,Godavarikhani,2016-03-01 00:00:00,,,-,,,,,,,
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,"Balanagar , CITD office ",2016-03-01 00:00:00,,,-,88,124,37.7,,,,4.5
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,"Uppal, Modern food Industry, IDA",2016-03-01 00:00:00,,,-,85,96,23.8,,,,4.5
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,KBRN Park,2016-03-01 00:00:00,,,-,84,109,30.3,,,,4.4
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,ECIL,2016-03-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Jeedimetla,2016-03-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,BPPA,2016-03-01 00:00:00,,,-,21,93,27,,,,7
Sangareddy,17.62516000000005,78.08237000000008,Pashamylaram,2016-03-01 00:00:00,,,-,-,75,21,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,"Jeedimetla, Industrial Association building",2016-03-01 00:00:00,,,-,-,90,27,,,,6
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",2016-03-01 00:00:00,,,-,21.9,59,26,,,,6
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Kothur,2016-03-01 00:00:00,,,-,88,124,37.7,,,,4.5
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,ECIL,2016-03-01 00:00:00,,,-,85,96,23.8,,,,4.5
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"KBRN Park, DFO office ",2016-03-01 00:00:00,,,-,84,109,30.3,,,,4.4
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Nacharam, Police station ",2016-03-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Komaplly,2016-03-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,IITH ,2016-03-01 00:00:00,,,-,21,93,27,,,,7
Sangareddy,17.62516000000005,78.08237000000008,ICRISAT,2016-03-01 00:00:00,,,-,-,75,21,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Sympony Park,2016-03-01 00:00:00,,,-,-,90,27,,,,6
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Jubilee Hills,2016-03-01 00:00:00,,,-,21.9,59,26,,,,6
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Balanagar,2016-04-01 00:00:00,,,-,82,136.0,30.8,,,,4.7
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,Uppal,2016-04-01 00:00:00,,,-,90,94.0,26.9,,,,4.5
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"Jubilee Hills, Police station",2016-04-01 00:00:00,,,-,85,113.0,26.8,,,,4.5
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",2016-04-01 00:00:00,,,-,,,,,,,
"Charminar, TSRTC bus station ",17.597800017147236,80.00123000703809,"Charminar, TSRTC bus station ",2016-04-01 00:00:00,,,-,83,116.0,33,,,,4.6
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",2016-04-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,R C Puram,2016-04-01 00:00:00,,,-,21,91.0,26,,,,5
Sangareddy,17.62516000000005,78.08237000000008,Sangareddy,2016-04-01 00:00:00,,,-,-,66.0,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Gaddapotharam,2016-04-01 00:00:00,,,-,-,82.0,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Nalgonda,2016-04-01 00:00:00,,,-,21,61.0,25,,,,5
Subhasnagar/         Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-04-01 00:00:00,,,-,,,,,,,
Adilabad/  Mandamarri,18.96506000000005,79.47475000000009,Godavarikhani,2016-04-01 00:00:00,,,-,,,,,,,
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,"Balanagar , CITD office ",2016-04-01 00:00:00,,,-,82,136.0,30.8,,,,4.7
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,"Uppal, Modern food Industry, IDA",2016-04-01 00:00:00,,,-,90,94.0,26.9,,,,4.5
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,KBRN Park,2016-04-01 00:00:00,,,-,85,113.0,26.8,,,,4.5
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,ECIL,2016-04-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Jeedimetla,2016-04-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,BPPA,2016-04-01 00:00:00,,,-,21,91.0,26,,,,5
Sangareddy,17.62516000000005,78.08237000000008,Pashamylaram,2016-04-01 00:00:00,,,-,-,66.0,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,"Jeedimetla, Industrial Association building",2016-04-01 00:00:00,,,-,-,82.0,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",2016-04-01 00:00:00,,,-,21,61.0,25,,,,5
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Kothur,2016-04-01 00:00:00,,,-,82,136.0,30.8,,,,4.7
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,ECIL,2016-04-01 00:00:00,,,-,90,94.0,26.9,,,,4.5
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"KBRN Park, DFO office ",2016-04-01 00:00:00,,,-,85,113.0,26.8,,,,4.5
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Nacharam, Police station ",2016-04-01 00:00:00,,,-,,,,,,,
"Jeedimetla, Industrial Association Office",17.53245000000004,78.45765000000006,Komaplly,2016-04-01 00:00:00,,,-,,,,,,,
R.C.Puram,17.802515696000057,79.01075984700003,IITH ,2016-04-01 00:00:00,,,-,21,91.0,26,,,,5
Sangareddy,17.62516000000005,78.08237000000008,ICRISAT,2016-04-01 00:00:00,,,-,-,66.0,23,,,,5
Gaddapotharam,17.657340000000033,78.37400000000008,Sympony Park,2016-04-01 00:00:00,,,-,-,82.0,27,,,,5
"Nalgonda RO, Building",17.057120000000054,79.26848000000007,Jubilee Hills,2016-04-01 00:00:00,,,-,21,61.0,25,,,,5
"Balanagar , CITD office ",16.948050000000023,78.18444000000005,Balanagar,2016-05-01 00:00:00,,,33,79,114.0,27.1,,,,4.5
"Uppal, Modern food Industry, IDA",17.405770000000075,78.55911000000003,Uppal,2016-05-01 00:00:00,,,32,94,87.0,26.1,,,,4.6
"Jubilee Hills, Police station",17.43037000000004,78.40894000000003,"Jubilee Hills, Police station",2016-05-01 00:00:00,,,37,82,103.0,27.3,,,,4.5
"Paradise, HMWS &SB Pump house",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",2016-05-01 00:00:00,,,48,,,,,,,
